account,date_added_to_library,audible_product_id,locale,title,subtitle,authors,narrators,length_in_minutes,description,publisher,has_pdf,series_names,series_order,community_rating_overall,community_rating_performance,community_rating_story,coverOid,is_abridged,date_published,categories,my_rating_overall,my_rating_performance,my_rating_story,my_libation_tags,book_liberated_status,pdf_liberated_status,content_type,audio_format,language,last_downloaded,last_downloaded_version
victor.tolbert@gmail.com,2/21/2022 2:05:05PM,0593452283,us,The 1619 Project,A New Origin Story,"Nikole Hannah-Jones, The New York Times Magazine, Caitlin Roper - editor, Ilena Silverman - editor, Jake Silverstein - editor","Nikole Hannah-Jones, Full Cast",1137,"<p><b>Number One </b><b><i>New York Times</i></b><b> Best Seller</b></p> <p><b>A dramatic expansion of a groundbreaking work of journalism, </b><b><i>The 1619 Project: A New Origin Story</i></b><b> offers a profoundly revealing vision of the American past and present.</b></p> <p><b>Named one of the best books of the year by </b><b><i>The Washington Post •</i></b><b> NPR </b><b><i>• Marie Claire</i></b></p> <p>In late August 1619, a ship arrived in the British colony of Virginia bearing a cargo of 20 to 30 enslaved people from Africa. Their arrival led to the barbaric and unprecedented system of American chattel slavery that would last for the next 250 years. This is sometimes referred to as the country’s original sin, but it is more than that: It is the source of so much that still defines the United States.</p> <p><i>The New York Times Magazine</i>’s award-winning “1619 Project” issue reframed our understanding of American history by placing slavery and its continuing legacy at the center of our national narrative. This new book substantially expands on that work, weaving together 18 essays that explore the legacy of slavery in present-day America with 36 poems and works of fiction that illuminate key moments of oppression, struggle, and resistance. The essays show how the inheritance of 1619 reaches into every part of contemporary American society, from politics, music, diet, traffic, and citizenship to capitalism, religion, and our democracy itself.</p> <p>This is a book that speaks directly to our current moment, contextualizing the systems of race and caste within which we operate today. It reveals long-glossed-over truths around our nation’s founding and construction - and the way that the legacy of slavery did not end with emancipation, but continues to shape contemporary American life.</p> <p><i>Cover image: Lorna Simpson </i>Beclouded<i>, 2018 © Lorna Simpson. Courtesy the artist and Hauser & Wirth.</i></p> <p><b>Read by a full cast, including:</b><br /> <i>Nikole Hannah-Jones, January LaVoy, Claudia Rankine, Nikky Finney, Janina Edwards, Dorothy Roberts, Shayna Small, Terrance Hayes, Khalil Gibran Muhammad, Yusef Komunyakaa, Eve L. Ewing, Karen Chilton, Aaron Goodson, Reginald Dwayne Betts, Erin Miles, Dominic Hoffman, Adenrele Ojo, Matthew Desmond, Tyehimba Jess, Tim Seibles, Jamelle Bouie, Cornelius Eady, Minka Wiltz, Martha S. Jones, Darryl Pinckney, ZZ Packer, Carol Anderson, Tracy K. Smith, Evie Shockley, Bryan Stevenson, William DeMeritt, Jasmine Mans, Trymaine Lee, A. Van Jordan, Yaa Gyasi, Linda Villarosa, Danez Smith, Terry McMillan, Anthea Butler, Rita Dove, Camille T. Dungy, Wesley Morris, Natasha Trethewey, Joshua Bennett, Chanté McCormick, Nafissa Thompson-Spires, Ron Butler, Kevin M. Kruse, Bahni Turpin, Gregory Pardlo, Ibram X. Kendi, JD Jackson, Jason Reynolds, and Sonia Sanchez</i></p>",Random House Audio,False,,,4.797211,4.8032475,4.827624,5190RJe-5KL,False,11/16/2021 8:00:00AM,"Black & African American, African American Studies",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,2/21/2022 2:02:29PM,0593146239,us,Will,,"Will Smith, Mark Manson",Will Smith,976,"<p><b>One of the most dynamic and globally recognized entertainment forces of our time opens up fully about his life, in a brave and inspiring book that traces his learning curve to a place where outer success, inner happiness, and human connection are aligned. Along the way, </b><b><i>Will</i></b><b> tells the story in full of one of the most amazing rides through the worlds of music and film that anyone has ever had.</b></p> <p>Will Smith’s transformation from a West Philadelphia kid to one of the biggest rap stars of his era, and then one of the biggest movie stars in Hollywood history, is an epic tale — but it’s only half the story.</p> <p>Will Smith thought, with good reason, that he had won at life: Not only was his own success unparalleled, his whole family was at the pinnacle of the entertainment world. Only they didn't see it that way: They felt more like star performers in his circus, a seven-days-a-week job they hadn't signed up for. It turned out Will Smith's education wasn't nearly over. </p> <p>This memoir is the product of a profound journey of self-knowledge, a reckoning with all that your will can get you and all that it can leave behind. Written with the help of Mark Manson, author of the multi-million-copy best seller <i>The Subtle Art of Not Giving a F*ck</i>, <i>Will</i> is the story of how one person mastered his own emotions, written in a way that can help everyone else do the same. Few of us will know the pressure of performing on the world's biggest stages for the highest of stakes, but we can all understand that the fuel that works for one stage of our journey might have to be changed if we want to make it all the way home. The combination of genuine wisdom of universal value and a life story that is preposterously entertaining, even astonishing, puts <i>Will</i> the book, like its author, in a category by itself.</p> <p><b>This audiobook includes a downloadable PDF of music credits.</b></p> <p><b>PLEASE NOTE: When you purchase this title, the accompanying PDF will be available in your Audible Library along with the audio.</b></p>",Penguin Audio,True,,,4.872682,4.930149,4.859641,61gS6EWmWwL,False,11/9/2021 8:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,NotLiberated,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,2/21/2022 1:50:34PM,B01IW9TQPK,us,Born a Crime,Stories from a South African Childhood,Trevor Noah,Trevor Noah,524,"<p><b>Highest-rated new book of 2016 by Audible customers </b></p> <p><b>Winner: Audible's Best of 2016 - Celebrity Memoirs</b> </p> <p>In this award-winning Audible Studios production, Trevor Noah tells his wild coming-of-age tale during the twilight of apartheid in South Africa. It’s a story that begins with his mother throwing him from a moving van to save him from a potentially fatal dispute with gangsters, then follows the budding comedian’s path to self-discovery through episodes both poignant and comical. Noah’s virtuoso embodiment of all the characters from his childhood, and his ability to perform accents and dialects effortlessly in English, Xhosa, and Zulu, garnered the Audie Award for Best Male Narrator in 2018. Nevertheless, Noah’s devoted and uncompromising mother—as voiced by her son—steals the show. </p>",Audible Studios,False,,,4.8862863,4.9441123,4.8774023,51Mc--F6zGL,False,11/15/2016 8:00:00AM,"Biographies & Memoirs, Performing Arts",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,2/21/2022 1:47:24PM,B084YVRDJX,us,The Autobiography of Malcolm X,As Told to Alex Haley,"Malcolm X, Alex Haley",Laurence Fishburne,1012,"<p><b>One of </b><b><i>Time</i></b><b>’s 10 most important nonfiction books of the 20th century.</b></p> <p>Experience a bold take on this classic autobiography as it’s performed by Oscar-nominated Laurence Fishburne. </p> <p>In this searing classic autobiography, originally published in 1965, Malcolm X, the Muslim leader, firebrand, and Black empowerment activist, tells the extraordinary story of his life and the growth of the Human Rights movement. His fascinating perspective on the lies and limitations of the American dream and the inherent racism in a society that denies its non-White citizens the opportunity to dream, gives extraordinary insight into the most urgent issues of our own time. </p> <p><i>The Autobiography of Malcolm X</i> stands as the definitive statement of a movement and a man whose work was never completed but whose message is timeless. It is essential for anyone who wants to understand the African American experience and America as a whole. </p>",Audible Studios,False,,,4.899649,4.959345,4.9018507,51OgbwpJPlL,False,9/10/2020 7:00:00AM,"Politicians, Black & African American, African American Studies",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,12/6/2021 11:38:23AM,1649040547,us,The Steal Like an Artist Audio Trilogy,"How to Be Creative, Show Your Work, and Keep Going",Austin Kleon,Austin Kleon,272,"<p>An audio compilation of <i>Steal Like an Artist, Show Your Work</i>, and <i>Keep Going</i>.  </p> <p>Read by the author, it’s the best-selling and transformative series on how to unlock your creativity, find community and an audience in the digital age, and stay focused, creative, and true to yourself - for life.  Includes full text from:</p> <p><b><i>Steal Like an Artist</i></b>: The <i>New York Times </i>best-selling book on the 10 things nobody ever told you about being creative. Including nothing is original, so embrace influence. School yourself through the work of others. Remix and reimagine to discover your own path. And forget the old cliché about writing what you know: Instead, write the book you want to read, make the movie you want to watch.</p> <p><b><i>Show Your Work</i></b>: How to take that critical next step on a creative journey - getting known and finding your people. A user’s manual for embracing the communal nature of creativity, this inspiring manifesto is a blueprint for succeeding as any kind of artist or entrepreneur in the digital age.</p> <p><b><i>Keep Going</i></b>: Timeless, practical, and ethical principles for anyone trying to sustain a meaningful and productive life. Worry less about getting things done and more about the worth of what you’re doing. Instead of focusing on making your mark, work to leave things better than you found them. Above all, keep working, keep playing, keep creating - keep going.</p>",Workman Audio,False,,,4.762815,4.782051,4.7540455,51H8mUhbPAL,False,11/24/2020 3:25:20PM,Creativity,0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/30/2021 7:43:01PM,1984888439,us,Range,Why Generalists Triumph in a Specialized World,David Epstein,Will Damron,646,"<p><b>The </b><b><i>#1 New York Times</i></b><b> bestseller that has all America talking: as seen/heard on CNN's Fareed Zakaria GPS, Morning Joe, CBS This Morning, The Bill Simmons Podcast, Rich Roll, and more.</b></p> <p><b>“The most important business—and parenting—book of the year.”—</b><b><i>Forbes</i></b></p> <p><b>“Urgent and important. . . an essential read for bosses, parents, coaches, and anyone who cares about improving performance.”—Daniel H. Pink</b></p> <p><b>Shortlisted for the </b><b><i>Financial Times</i></b><b>/McKinsey Business Book of the Year Award</b></p> <p>Plenty of experts argue that anyone who wants to develop a skill, play an instrument, or lead their field should start early, focus intensely, and rack up as many hours of deliberate practice as possible. If you dabble or delay, you’ll never catch up to the people who got a head start. But a closer look at research on the world’s top performers, from professional athletes to Nobel laureates, shows that early specialization is the exception, not the rule.     </p> <p>David Epstein examined the world’s most successful athletes, artists, musicians, inventors, forecasters and scientists. He discovered that in most fields—especially those that are complex and unpredictable—generalists, not specialists, are primed to excel. Generalists often find their path late, and they juggle many interests rather than focusing on one. They’re also more creative, more agile, and able to make connections their more specialized peers can’t see. </p> <p>Provocative, rigorous, and engrossing, <i>Range</i> makes a compelling case for actively cultivating inefficiency. Failing a test is the best way to learn. Frequent quitters end up with the most fulfilling careers. The most impactful inventors cross domains rather than deepening their knowledge in a single area. As experts silo themselves further while computers master more of the skills once reserved for highly focused humans, people who think broadly and embrace diverse experiences and perspectives will increasingly thrive.</p>",Penguin Audio,False,,,4.6984406,4.737247,4.6662984,41RprDwa7zL,False,5/28/2019 7:00:00AM,"Developmental Psychology, Sports Psychology",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/30/2021 7:41:13PM,0593149076,us,The Passion Economy,The New Rules for Thriving in the Twenty-First Century,Adam Davidson,Adam Davidson,649,"<p>The brilliant creator of NPR's <i>Planet Money</i> podcast and award-winning <i>New Yorker</i> staff writer explains our current economy: laying out its internal logic and revealing the transformative hope it offers for millions of people to thrive as they never have before.</p> <p>Contrary to what you may have heard, the middle class is not dying and robots are not stealing our jobs. In fact, writes Adam Davidson — one of our leading public voices on economic issues — the 21st-century economic paradigm offers new ways of making money, fresh paths toward professional fulfillment, and unprecedented opportunities for curious, ambitious individuals to combine the things they love with their careers. Drawing on the stories of average people doing exactly this — an accountant overturning his industry, a sweatshop owner's daughter fighting for better working conditions, an Amish craftsman meeting the technological needs of Amish farmers — as well as the latest academic research, Davidson shows us how the 20th-century economy of scale has given way in this century to an economy of passion. </p> <p>He makes clear, too, that though the adjustment has brought measures of dislocation, confusion, and even panic, these are most often the result of a lack of understanding. <i>The Passion Economy </i>delineates the ground rules of the new economy, and armed with these, we begin to see how we can succeed in it according to its own terms — intimacy, insight, attention, automation, and, of course, passion. An indispensable road map and a refreshingly optimistic take on our economic future.</p>",Random House Audio,False,,,4.6899223,4.7714286,4.6509433,41Rrf9YRsSL,False,1/7/2020 8:00:00AM,"Career Success, Entrepreneurship, Economics",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/30/2021 7:40:34PM,1401960251,us,Launch (Updated & Expanded Edition),"How to Sell Almost Anything Online, Build a Business You Love, and Live the Life of Your Dreams",Jeff Walker,Jeff Walker,552,"<p>From the creator of Product Launch Formula: a new edition of the number one <i>New York Times</i> best-selling guide that's redefined online marketing and helped countless entrepreneurs make millions.</p> <p>The revised and updated edition of the number one <i>New York Times</i> best seller <i>Launch </i>will build your business - fast. Whether you've already got an online business or you're itching to start one, this is a recipe for getting more traction and a fast start.</p> <p>Think about it: What if you could launch like Apple or the big Hollywood studios? What if your prospects eagerly counted down the days until they could buy your product? And you could do it no matter how humble your business or budget?</p> <p>Since 1996, Jeff Walker has been creating hugely successful online launches. After bootstrapping his first internet business from his basement, he quickly developed a process for launching new products and businesses with unprecedented success. And once he started teaching his formula to other entrepreneurs, the results were simply breathtaking. Tiny, home-based businesses started doing launches that brought in tens of thousands, hundreds of thousands, and even millions of dollars. Whether you have an existing business or you're starting from scratch, this is how you start fast. This formula is how you engineer massive success.</p> <p>Now the question is this: Do you want to start slow and fade away from there? Or are you ready for a launch that will change the future of your business and your life?</p> <p><b>PLEASE NOTE: When you purchase this title, the accompanying PDF will be available in your Audible Library along with the audio.</b></p>",Hay House,True,,,4.6750903,4.7,4.6363635,41VbkFTsocL,False,7/27/2021 7:00:00AM,"Entrepreneurship, Marketing, E-Commerce",0,0,0,,NotLiberated,NotLiberated,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/30/2021 7:39:34PM,B07KFN2255,us,Company of One,Why Staying Small Is the Next Big Thing for Business,Paul Jarvis,Paul Jarvis,452,"<p>What if the real key to a richer and more fulfilling career was not to create and scale a new start-up, but rather, to be able to work for yourself, determine your own hours, and become a (highly profitable) and sustainable company of one? Suppose the better - and smarter - solution is simply to remain small? This book explains how to do just that.</p> <p><i>Company of One</i> is a refreshingly new approach centered on staying small and avoiding growth, for any size business. Not as a freelancer who only gets paid on a per piece basis, and not as an entrepreneurial start-up that wants to scale as soon as possible, but as a small business that is deliberately committed to staying that way. By staying small, one can have freedom to pursue more meaningful pleasures in life and avoid the headaches that result from dealing with employees, long meetings, or worrying about expansion. <i>Company of One</i> introduces this unique business strategy and explains how to make it work for you, including how to generate cash flow on an ongoing basis.</p> <p>Paul Jarvis left the corporate world when he realized that working in a high-pressure, high profile world was not his idea of success. Instead, he now works for himself out of his home on a small, lush island off of Vancouver, and lives a much more rewarding and productive life. He no longer has to contend with an environment that constantly demands more productivity, more output, and more growth.</p> <p>In <i>Company of One</i>, Jarvis explains how you can find the right pathway to do the same, including planning how to set up your shop, determining your desired revenues, dealing with unexpected crises, keeping your key clients happy, and of course, doing all of this on your own.</p>",Audible Studios,False,,,4.4871573,4.4028482,4.4994874,51JPNZxrwlL,False,1/15/2019 8:00:00AM,"Career Success, Management, Entrepreneurship, Small Business",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:52:42PM,B002V8LGSY,us,The Sales Advantage,"How to Get It, Keep It, and Sell More than Ever","Dale Carnegie, Associates#Inc., J. Oliver Crom, Michael Crom",John Dossett,194,"<p>The two crucial questions most often asked by salespeople are: ""How can I close more sales?"" and ""What can I do to reduce objections?"" The answer to both questions is the same: You learn to sell from a buyer's point of view.</p> <p>Global markets, increased technology, information overload, corporate mergers, and complex products and services have combined to make the buying/selling process more complicated than ever. Salespeople must understand and balance these factors to survive amid a broad spectrum of competition. Moreover, a lot of what the typical old-time salesperson did is now done by e-commerce. The new sales professional has to capture and maintain customers by taking a consultative approach and learning to unearth the four pieces of information critical to buyers, none of which e-commerce alone can yield. </p> <p><i>The Sales Advantage</i> will enable any salesperson to develop long-term customer relationships and help make those customers more successful - a key competitive advantage. This audiobook includes specific advice for each stage of the eleven-stage selling process, such as:</p> <li>How to find prospects from both existing and new accounts</li> <li>The importance of doing research before approaching potential customers</li> <li>How to determine customers' needs, such as their primary interest (what they want), buying criteria (requirements of the sale), and dominant buying motive (why they want it)</li> <li>How to reach the decision makers</li> <li>How to sell beyond questions of price</li> <p><i>The Sales Advantage</i> is a proven, logical, step-by-step guide from the most recognized name in sales training. It will create mutually beneficial results for salespeople and customers alike. </p>",Simon & Schuster Audio,False,,,3.875817,4.318182,4.274194,51Hsl2uHxxL,True,1/3/2003 12:06:00PM,"Career Success, Sales & Selling, Marketing & Sales",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:25:43PM,1982648066,us,The Compound Effect,Multiply Your Success One Simple Step at a Time,Darren Hardy,Darren Hardy,284,"<p><i>The Compound Effect</i> contains the essence of what every super achiever needs to know, practice, and master to obtain extraordinary success. Inside you will hear strategies on:</p> <ul> <li>How to win-every time</li> <li>Eradicating the bad habits that are derailing your progress</li> <li>Painlessly installing the few key disciplines required for major breakthroughs</li> <li>The real, lasting keys to gaining and sustaining motivation</li> <li>Capturing the elusive, awesome force of momentum</li> <li>The acceleration secrets of superachievers</li> </ul> <p>Inside you will learn how to get the success you desire and the life you deserve.</p>",Folio Literary Management,False,,,4.6911283,4.7002144,4.641922,51F4nsOMnmL,False,1/22/2019 8:00:00AM,"Management & Leadership, Leadership, Management, Personal Success, Motivation & Self-Improvement",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,5/18/2021 2:58:23PM,1797113526,us,The Gucci Mane Guide to Greatness,,"Gucci Mane, Soren Baker - contributor","Gucci Mane - introduction, Guy Lockard",212,"<p><b>Gucci Mane reads the introduction!</b></p> <p><b>From the platinum-selling recording artist and </b><b><i>New York Times </i></b><b>best-selling author of </b><b><i>The Autobiography of Gucci Mane </i></b><b>comes </b><b><i>The Gucci Mane Guide to Greatness - </i></b><b>an unprecedented look at Gucci Mane’s secrets to success, health, wealth, and self-improvement.</b></p> <p><i>From Gucci</i>: “I live by the principles in this book. I wanted to write this book to give you a tool set. This book should touch people who are going through something. It’s not going to be easy. But study these words, and put them into action. I want this book to keep you motivated. I want you to keep coming back to it for guidance and inspiration. You can put it on your shelf and keep going to <i>The</i> <i>Gucci Mane Guide to Greatness</i>. This book is a challenge. Don’t underestimate yourself. Don’t think that what you’re saying is not important. Don’t think you can’t achieve the impossible. Everyone needs some game, so here it is. <i>The</i> <i>Gucci Mane Guide to Greatness</i> is for the world. Enjoy.”</p> <p>In this inspiring follow up to his iconic memoir, Gucci Mane gifts us with his playbook for living your best life. Packed with stunning photographs, <i>The Gucci Mane Guide to Greatness</i> distills the legend’s timeless wisdom into a one-of-a-kind motivational guidebook. Gucci Mane emerged transformed after a turbulent life of violence, crime, and addiction to become a dazzling embodiment of the power of positivity, focus, and hard-work. Using examples from his life of unparalleled success, Gucci Mane looks inward and upward to offer his blueprint for greatness. A must read for anyone with big ambitions and bigger dreams.</p>",Simon & Schuster Audio,False,,,4.829392,4.8097167,4.8089433,518myqRBv5L,False,10/13/2020 7:00:00AM,"Personal Success, Entertainment & Celebrities",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,3/17/2021 4:26:45PM,B01I28NFEE,us,The Subtle Art of Not Giving a F*ck,A Counterintuitive Approach to Living a Good Life,Mark Manson,Roger Wayne,317,"<p>In this generation-defining self-help guide, a superstar blogger cuts through the crap to show us how to stop trying to be positive all the time so that we can truly become better, happier people. </p> <p>For decades we've been told that positive thinking is the key to a happy, rich life. ""F*ck positivity,"" Mark Manson says. ""Let's be honest, shit is f*cked, and we have to live with it."" In his wildly popular Internet blog, Manson doesn't sugarcoat or equivocate. He tells it like it is - a dose of raw, refreshing, honest truth that is sorely lacking today. <i>The Subtle Art of Not Giving a F*ck</i> is his antidote to the coddling, let's-all-feel-good mind-set that has infected modern society and spoiled a generation, rewarding them with gold medals just for showing up. </p> <p>Manson makes the argument, backed by both academic research and well-timed poop jokes, that improving our lives hinges not on our ability to turn lemons into lemonade but on learning to stomach lemons better. Human beings are flawed and limited - ""not everybody can be extraordinary; there are winners and losers in society, and some of it is not fair or your fault"". Manson advises us to get to know our limitations and accept them. Once we embrace our fears, faults, and uncertainties, once we stop running and avoiding and start confronting painful truths, we can begin to find the courage, perseverance, honesty, responsibility, curiosity, and forgiveness we seek. </p> <p>There are only so many things we can give a f*ck about, so we need to figure out which ones really matter, Manson makes clear. While money is nice, caring about what you do with your life is better, because true wealth is about experience. A much-needed grab-you-by-the-shoulders-and-look-you-in-the-eye moment of real talk, filled with entertaining stories and profane, ruthless humor, <i>The Subtle Art of Not Giving a F*ck</i> is a refreshing slap for a generation to help them lead contented, grounded lives. </p>",HarperAudio,False,,,4.5309744,4.656659,4.4802127,51MT0MbpD7L,False,9/13/2016 7:00:00AM,Personal Success,0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/17/2020 8:15:37AM,0525633723,us,A Promised Land,,Barack Obama,Barack Obama,1750,"<p><b>A riveting, deeply personal account of history in the making - from the president who inspired us to believe in the power of democracy</b></p> <p><b>NUMBER ONE </b><b><i>NEW YORK TIMES</i></b><b> BESTSELLER • NAACP IMAGE AWARD NOMINEE • NAMED ONE OF THE TEN BEST BOOKS OF THE YEAR BY </b><b><i>THE NEW YORK TIMES BOOK REVIEW</i></b></p> <p><b>NAMED ONE OF THE BEST BOOKS OF THE YEAR BY </b><b><i>The Washington Post</i></b><b> • Jennifer Szalai, </b><b><i>The New York Times</i></b><b> • NPR • </b><b><i>The Guardian</i></b><b> • </b><b><i>Marie Claire</i></b></p> <p>In the stirring, highly anticipated first volume of his presidential memoirs, Barack Obama tells the story of his improbable odyssey from young man searching for his identity to leader of the free world, describing in strikingly personal detail both his political education and the landmark moments of the first term of his historic presidency - a time of dramatic transformation and turmoil.</p> <p>Obama takes readers on a compelling journey from his earliest political aspirations to the pivotal Iowa caucus victory that demonstrated the power of grassroots activism to the watershed night of November 4, 2008, when he was elected 44th president of the United States, becoming the first African American to hold the nation’s highest office.</p> <p>Reflecting on the presidency, he offers a unique and thoughtful exploration of both the awesome reach and the limits of presidential power, as well as singular insights into the dynamics of US partisan politics and international diplomacy. Obama brings readers inside the Oval Office and the White House Situation Room, and to Moscow, Cairo, Beijing, and points beyond. We are privy to his thoughts as he assembles his cabinet, wrestles with a global financial crisis, takes the measure of Vladimir Putin, overcomes seemingly insurmountable odds to secure passage of the Affordable Care Act, clashes with generals about US strategy in Afghanistan, tackles Wall Street reform, responds to the devastating <i>Deepwater Horizon</i> blowout, and authorizes Operation Neptune’s Spear, which leads to the death of Osama bin Laden.</p> <p><i>A Promised Land</i> is extraordinarily intimate and introspective - the story of one man’s bet with history, the faith of a community organizer tested on the world stage. Obama is candid about the balancing act of running for office as a Black American, bearing the expectations of a generation buoyed by messages of “hope and change”, and meeting the moral challenges of high-stakes decision-making. He is frank about the forces that opposed him at home and abroad, open about how living in the White House affected his wife and daughters, and unafraid to reveal self-doubt and disappointment. Yet he never wavers from his belief that inside the great, ongoing American experiment, progress is always possible.</p> <p>This beautifully written and powerful book captures Barack Obama’s conviction that democracy is not a gift from on high but something founded on empathy and common understanding and built together, day by day.</p>",Random House Audio,False,,,4.8585796,4.944355,4.8426127,41N0ibSKKyL,False,11/17/2020 8:00:00AM,"United States, Presidents & Heads of State",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 8:26:31PM,B07DJYBXNC,us,Dare to Lead,Brave Work. Tough Conversations. Whole Hearts.,Brené Brown,Brené Brown,490,"<p><b>Number-one </b><b><i>New York Times </i></b><b>best seller.</b></p> <p><b>Brené Brown has taught us what it means to dare greatly, rise strong, and brave the wilderness. Now, based on new research conducted with leaders, change makers, and culture shifters, she’s showing us how to put those ideas into practice so we can step up and lead.</b> </p> <p>Don’t miss the hour-long Netflix special <i>Brené Brown: The Call to Courage</i>!</p> <p>Named one of the best books of the year by <i>Bloomberg</i>.</p> <p>Leadership is not about titles, status, and wielding power. A leader is anyone who takes responsibility for recognizing the potential in people and ideas and has the courage to develop that potential.  </p> <p>When we dare to lead, we don’t pretend to have the right answers; we stay curious and ask the right questions. We don’t see power as finite and hoard it; we know that power becomes infinite when we share it with others. We don’t avoid difficult conversations and situations; we lean into vulnerability when it's necessary to do good work.  </p> <p>But daring leadership in a culture that’s defined by scarcity, fear, and uncertainty requires skill-building around traits that are deeply and uniquely human. The irony is that we’re choosing not to invest in developing the hearts and minds of leaders at the exact same time as we’re scrambling to figure out what we have to offer that machines and AI can’t do better and faster. What can we do better? Empathy, connection, and courage, to start.  </p> <p>Brené Brown has spent the past two decades studying the emotions and experiences that give meaning to our lives, and the past seven years working with transformative leaders and teams spanning the globe. She found that leaders in organizations ranging from small entrepreneurial startups and family-owned businesses to nonprofits, civic organizations, and Fortune 50 companies all ask the same question:  </p> <p><i>How do you cultivate braver, more daring leaders, and how do you embed the value of courage in your culture?</i> </p> <p>In this new audiobook, Brown uses research, stories, and examples to answer these questions in the no-BS style that millions have come to expect and love. Brown writes, “One of the most important findings of my career is that daring leadership is a collection of four skill sets that are 100 percent teachable, observable, and measurable. It’s learning and unlearning that requires brave work, tough conversations, and showing up with your whole heart. Easy? No. Because choosing courage over comfort is not always our default. Worth it? Always. We want to be brave with our lives and our work. It’s why we’re here.”</p> <p>Whether you’ve read <i>Daring Greatly</i> and <i>Rising Strong</i> or you’re new to Brené Brown’s work, this audiobook is for anyone who wants to step up and into brave leadership.</p>",Random House Audio,False,,,4.7351394,4.7800813,4.716165,41LN0aopVGL,False,10/9/2018 7:00:00AM,"Leadership, Personal Success",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 8:26:31PM,B01LZP754B,us,Sell with a Story,"How to Capture Attention, Build Trust, and Close the Sale",Paul Smith,Paul Smith,479,"<p>Despite all the high-tech tools available to salespeople, the most personal method still works best. </p> <p>Storytelling packs the emotional punch to turn routine presentations into productive relationships. It explains products or services in ways that resonate; it connects people and creates momentum. Stories speak to the part of the brain where decisions are made. </p> <p>Paul Smith, author of the acclaimed <i>Lead with a Story</i>, shifts his best-selling formula to the sales arena. In <i>Sell with a Story</i>, he identifies the ingredients of the most effective sales stories and reveals how to: </p> <p></p> <ul> <li>Select the right story </li> <li>Craft a compelling and memorable narrative </li> <li>Incorporate challenge, conflict, and resolution </li> <li>Use stories to introduce yourself, build rapport, address objections, add value, bring data to life, create a sense of urgency, and more </li> </ul> <p></p> <p>Complete with model stories, skill-building exercises, and enlightening examples from Microsoft, Costco, Xerox, Abercrombie & Fitch, Hewlett Packard, and other top companies, this powerful and practical guide gives you the tools you need to turn your experiences into stories that sell. </p>",Audible Studios,True,,,4.370647,4.362069,4.3352437,51nTszqC0sL,False,10/18/2016 7:00:00AM,"Career Success, Marketing, Sales & Selling",0,0,0,,NotLiberated,NotLiberated,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 8:26:31PM,B00K252ET8,us,The Obstacle Is the Way,The Timeless Art of Turning Trials into Triumph,Ryan Holiday,Ryan Holiday,367,"<p><b>""The impediment to action advances action. What stands in the way becomes the way."" (Marcus Aurelius)</b></p> <p> We are stuck, stymied, frustrated. But it needn't be this way. There is a formula for success that's been followed by the icons of history - from John D. Rockefeller to Amelia Earhart to Ulysses S. Grant to Steve Jobs - a formula that let them turn obstacles into opportunities. Faced with impossible situations, they found the astounding triumphs we all seek.</p> <p> These men and women were not exceptionally brilliant, lucky, or gifted. Their success came from timeless philosophical principles laid down by a Roman emperor who struggled to articulate a method for excellence in any and all situations.</p> <p> This book reveals that formula for the first time - and shows us how we can turn our own adversity into advantage.</p>",Tim Ferriss,False,,,4.619059,4.5024962,4.6044993,41LyQkMMRNL,False,5/6/2014 7:00:00AM,"Personal Success, Motivation & Self-Improvement, Philosophy",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
